DATE,TYPE,SOFTSWITCHNAME,GW,ROUTENAME,ROUTETYPE,DESC,DPC,CIRCUITINSTALLED,CIRCUITAVAILABLE,CICLOADSHARE,SEIZURE,ANSWER,ASR,PEAKERL,AVERAGEPEAKERL,PEAKTIME,BIDS,LOSTBIDS,CONGESTTION,DURALSEIZE
07/08/2015,IC,Chennai_SS,Hyderabad_MSG9000,RJIO Hyderabad(NLD),National,20955-RJIO Hyderabad(NLD),5_158_7,30,30,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,OG,Chennai_SS,Hyderabad_MSG9000,RJIO Hyderabad(NLD),National,20955-RJIO Hyderabad(NLD),5_158_7,30,30,0.000%,2,0,0.000%,0.000,0.000,12:00-13:00,2,0,0.000%,0
07/08/2015,BW,Chennai_SS,Hyderabad_MSG9000,RJIO Hyderabad(NLD),National,20955-RJIO Hyderabad(NLD),5_158_7,30,30,0.000%,2,0,0.000%,0.000,0.000,12:00-13:00,2,0,0.000%,0
07/08/2015,IC,Chennai_SS,Chennai_MSG9000,RJIO_Coimbatore(ILD),International,3442-RJIO COIMBATORE,5_158_7,30,30,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,OG,Chennai_SS,Chennai_MSG9000,RJIO_Coimbatore(ILD),International,3442-RJIO COIMBATORE,5_158_7,30,30,0.000%,6,0,0.000%,0.001,0.000,22:00-23:00,6,0,0.000%,0
07/08/2015,BW,Chennai_SS,Chennai_MSG9000,RJIO_Coimbatore(ILD),International,3442-RJIO COIMBATORE,5_158_7,30,30,0.000%,6,0,0.000%,0.001,0.000,22:00-23:00,6,0,0.000%,0
07/08/2015,IC,Chennai_SS,Chennai_MSG9000,RJIO_Coimbaotre(NLD),National,20961-RJIO COIMBATORE,5_158_7,30,30,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,OG,Chennai_SS,Chennai_MSG9000,RJIO_Coimbaotre(NLD),National,20961-RJIO COIMBATORE,5_158_7,30,30,0.000%,798,0,0.000%,0.030,0.001,19:00-20:00,798,0,0.000%,0
07/08/2015,BW,Chennai_SS,Chennai_MSG9000,RJIO_Coimbaotre(NLD),National,20961-RJIO COIMBATORE,5_158_7,30,30,0.000%,798,0,0.000%,0.030,0.001,19:00-20:00,798,0,0.000%,0
07/08/2015,IC,Chennai_SS,Kolkata_MSG9000,RJIO Bhubaneshwar(ILD),International,3435-RJIO BHUBANESHWAR,5_159_0,30,30,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,OG,Chennai_SS,Kolkata_MSG9000,RJIO Bhubaneshwar(ILD),International,3435-RJIO BHUBANESHWAR,5_159_0,30,30,0.000%,5,0,0.000%,0.002,0.000,08:00-09:00,5,0,0.000%,0
07/08/2015,BW,Chennai_SS,Kolkata_MSG9000,RJIO Bhubaneshwar(ILD),International,3435-RJIO BHUBANESHWAR,5_159_0,30,30,0.000%,5,0,0.000%,0.002,0.000,08:00-09:00,5,0,0.000%,0
07/08/2015,IC,Chennai_SS,Kolkata_MSG9000,RJIO Bhubhaneshwar (NLD),National ,20968-RJIO BHUBANESHWAR(NLD),5_159_0,31,30,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,OG,Chennai_SS,Kolkata_MSG9000,RJIO Bhubhaneshwar (NLD),National ,20968-RJIO BHUBANESHWAR(NLD),5_159_0,31,30,0.000%,16,0,0.000%,0.013,0.000,13:00-14:00,16,0,0.000%,0
07/08/2015,BW,Chennai_SS,Kolkata_MSG9000,RJIO Bhubhaneshwar (NLD),National ,20968-RJIO BHUBANESHWAR(NLD),5_159_0,31,30,0.000%,16,0,0.000%,0.013,0.000,13:00-14:00,16,0,0.000%,0
07/08/2015,IC,Chennai_SS,Kolkata_MSG9000,Airtel Kolkatta,National,563-Airtel Kolkatta,4_101_2,337,335,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,OG,Chennai_SS,Kolkata_MSG9000,Airtel Kolkatta,National,563-Airtel Kolkatta,4_101_2,337,335,0.896%,3452,1401,40.585%,21.298,0.064,20:00-21:00,3452,0,0.000%,0
07/08/2015,BW,Chennai_SS,Kolkata_MSG9000,Airtel Kolkatta,National,563-Airtel Kolkatta,4_101_2,337,335,0.896%,3452,1401,40.585%,21.298,0.064,20:00-21:00,3452,0,0.000%,0
07/08/2015,IC,Chennai_SS,Kolkata_MSG9000,RTL Shillong,National,505-RTL Shillong,4_179_7,153,153,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,OG,Chennai_SS,Kolkata_MSG9000,RTL Shillong,National,505-RTL Shillong,4_179_7,153,153,0.654%,5400,86,1.593%,1.809,0.012,21:00-22:00,5411,11,0.203%,0
07/08/2015,BW,Chennai_SS,Kolkata_MSG9000,RTL Shillong,National,505-RTL Shillong,4_179_7,153,153,0.654%,5400,86,1.593%,1.809,0.012,21:00-22:00,5411,11,0.203%,0
07/08/2015,IC,Chennai_SS,Kolkata_MSG9000,RTL Durgapur,National,501-RTL Durgapur,2_221_0,277,277,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,OG,Chennai_SS,Kolkata_MSG9000,RTL Durgapur,National,501-RTL Durgapur,2_221_0,277,277,1.444%,1758,584,33.220%,21.151,0.076,22:00-23:00,1758,0,0.000%,0
07/08/2015,BW,Chennai_SS,Kolkata_MSG9000,RTL Durgapur,National,501-RTL Durgapur,2_221_0,277,277,1.444%,1758,584,33.220%,21.151,0.076,22:00-23:00,1758,0,0.000%,0
07/08/2015,IC,Chennai_SS,Kolkata_MSG9000,Reliance Khargpur,National,457-Reliance Khargpur,2_218_5,153,152,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,OG,Chennai_SS,Kolkata_MSG9000,Reliance Khargpur,National,457-Reliance Khargpur,2_218_5,153,152,0.000%,400,42,10.500%,0.438,0.003,12:00-13:00,400,0,0.000%,0
07/08/2015,BW,Chennai_SS,Kolkata_MSG9000,Reliance Khargpur,National,457-Reliance Khargpur,2_218_5,153,152,0.000%,400,42,10.500%,0.438,0.003,12:00-13:00,400,0,0.000%,0
07/08/2015,IC,Chennai_SS,Kolkata_MSG9000,Reliance Bhubneswar MSC 1,National,400-Reliance Bhubneswar MSC 1,2_180_7,123,123,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,OG,Chennai_SS,Kolkata_MSG9000,Reliance Bhubneswar MSC 1,National,400-Reliance Bhubneswar MSC 1,2_180_7,123,123,3.252%,3378,1112,32.919%,5.560,0.045,21:00-22:00,3378,0,0.000%,0
07/08/2015,BW,Chennai_SS,Kolkata_MSG9000,Reliance Bhubneswar MSC 1,National,400-Reliance Bhubneswar MSC 1,2_180_7,123,123,3.252%,3378,1112,32.919%,5.560,0.045,21:00-22:00,3378,0,0.000%,0
07/08/2015,IC,Chennai_SS,Kolkata_MSG9000,Vodafone Asansol 9531,National,246-Vodafone Asansol 9531,4_167_3,30,0,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,OG,Chennai_SS,Kolkata_MSG9000,Vodafone Asansol 9531,National,246-Vodafone Asansol 9531,4_167_3,30,30,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,BW,Chennai_SS,Kolkata_MSG9000,Vodafone Asansol 9531,National,246-Vodafone Asansol 9531,4_167_3,30,30,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,IC,Chennai_SS,Kolkata_MSG9000,TTSL Jamshedpur,National,199-TTSL Jamshedpur,4_146_6,339,339,0.885%,2472,879,35.558%,26.988,0.080,20:00-21:00,0,0,0.000%,0
07/08/2015,OG,Chennai_SS,Kolkata_MSG9000,TTSL Jamshedpur,National,199-TTSL Jamshedpur,4_146_6,339,339,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,BW,Chennai_SS,Kolkata_MSG9000,TTSL Jamshedpur,National,199-TTSL Jamshedpur,4_146_6,339,339,0.885%,2472,879,35.558%,26.988,0.080,20:00-21:00,0,0,0.000%,0
07/08/2015,IC,Chennai_SS,Kolkata_MSG9000,Aircel Kolkata(NLDo-NLDo),National,30052-Aircel Kolkata(NLDo-NLDo),3_169_3,1116,1116,11.201%,76387,31731,41.540%,1087.144,0.974,20:00-21:00,0,0,0.000%,0
07/08/2015,OG,Chennai_SS,Kolkata_MSG9000,Aircel Kolkata(NLDo-NLDo),National,30052-Aircel Kolkata(NLDo-NLDo),3_169_3,1116,1116,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,BW,Chennai_SS,Kolkata_MSG9000,Aircel Kolkata(NLDo-NLDo),National,30052-Aircel Kolkata(NLDo-NLDo),3_169_3,1116,1116,11.201%,76387,31731,41.540%,1087.144,0.974,20:00-21:00,0,0,0.000%,0
07/08/2015,IC,Chennai_SS,Kolkata_MSG9000,Aircel Kolkata(NLDo-NLDo),National,30051-Aircel Kolkata(NLDo-NLDo),3_169_3,1395,1395,10.896%,93190,38710,41.539%,1319.778,0.946,20:00-21:00,0,0,0.000%,0
07/08/2015,OG,Chennai_SS,Kolkata_MSG9000,Aircel Kolkata(NLDo-NLDo),National,30051-Aircel Kolkata(NLDo-NLDo),3_169_3,1395,1394,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,BW,Chennai_SS,Kolkata_MSG9000,Aircel Kolkata(NLDo-NLDo),National,30051-Aircel Kolkata(NLDo-NLDo),3_169_3,1395,1395,10.896%,93190,38710,41.539%,1319.778,0.946,20:00-21:00,0,0,0.000%,0
07/08/2015,IC,Chennai_SS,Kolkata_MSG9000,Aircel Kolkatta(NLDO-NLDO),National,20477-Aircel Kolkatta(NLDO-NLDO),3_169_3,155,155,1.935%,2358,992,42.070%,58.012,0.374,20:00-21:00,0,0,0.000%,0
07/08/2015,OG,Chennai_SS,Kolkata_MSG9000,Aircel Kolkatta(NLDO-NLDO),National,20477-Aircel Kolkatta(NLDO-NLDO),3_169_3,155,155,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,BW,Chennai_SS,Kolkata_MSG9000,Aircel Kolkatta(NLDO-NLDO),National,20477-Aircel Kolkatta(NLDO-NLDO),3_169_3,155,155,1.935%,2358,992,42.070%,58.012,0.374,20:00-21:00,0,0,0.000%,0
07/08/2015,IC,Chennai_SS,Kolkata_MSG9000,Vodafone Guwahati,National,20363-Vodafone Guwahati,2_122_4,400,400,0.416%,5129,486,9.476%,1.754,0.004,12:00-13:00,0,0,0.000%,0
07/08/2015,OG,Chennai_SS,Kolkata_MSG9000,Vodafone Guwahati,National,20363-Vodafone Guwahati,2_122_4,400,400,0.084%,1036,277,26.737%,7.837,0.020,20:00-21:00,1167,131,11.225%,0
07/08/2015,BW,Chennai_SS,Kolkata_MSG9000,Vodafone Guwahati,National,20363-Vodafone Guwahati,2_122_4,400,400,0.500%,6165,763,12.376%,8.914,0.022,20:00-21:00,1167,131,11.225%,0
07/08/2015,IC,Chennai_SS,Kolkata_MSG9000,TTSL KOLKATA NLDO-NLDO,National,20130-TTSL KOLKATA NLDO-NLDO,5_137_7,774,774,2.451%,21507,7530,35.012%,107.076,0.138,20:00-21:00,0,0,0.000%,0
07/08/2015,OG,Chennai_SS,Kolkata_MSG9000,TTSL KOLKATA NLDO-NLDO,National,20130-TTSL KOLKATA NLDO-NLDO,5_137_7,774,774,0.908%,7965,2240,28.123%,12.873,0.017,21:00-22:00,7965,0,0.000%,0
07/08/2015,BW,Chennai_SS,Kolkata_MSG9000,TTSL KOLKATA NLDO-NLDO,National,20130-TTSL KOLKATA NLDO-NLDO,5_137_7,774,774,3.359%,29472,9770,33.150%,116.624,0.151,20:00-21:00,7965,0,0.000%,0
07/08/2015,IC,Chennai_SS,Kolkata_MSG9000,Vodafone Guwahati(ILD),International,5880-Vodafone Guwahati(ILD),2_122_4,123,123,0.080%,64,7,10.938%,0.092,0.001,18:00-19:00,0,0,0.000%,0
07/08/2015,OG,Chennai_SS,Kolkata_MSG9000,Vodafone Guwahati(ILD),International,5880-Vodafone Guwahati(ILD),2_122_4,123,123,10.489%,8374,3063,36.578%,53.400,0.434,20:00-21:00,8938,564,6.310%,0
07/08/2015,BW,Chennai_SS,Kolkata_MSG9000,Vodafone Guwahati(ILD),International,5880-Vodafone Guwahati(ILD),2_122_4,123,123,10.569%,8438,3070,36.383%,53.404,0.434,20:00-21:00,8938,564,6.310%,0
07/08/2015,IC,Chennai_SS,Kolkata_MSG9000,TTSL Durgapur(ILD),International,5611-TTSL Durgapur(ILD),2_227_0,154,154,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,OG,Chennai_SS,Kolkata_MSG9000,TTSL Durgapur(ILD),International,5611-TTSL Durgapur(ILD),2_227_0,154,154,4.545%,3279,1115,34.004%,14.308,0.093,19:00-20:00,3279,0,0.000%,0
07/08/2015,BW,Chennai_SS,Kolkata_MSG9000,TTSL Durgapur(ILD),International,5611-TTSL Durgapur(ILD),2_227_0,154,154,4.545%,3279,1115,34.004%,14.308,0.093,19:00-20:00,3279,0,0.000%,0
07/08/2015,IC,Chennai_SS,Kolkata_MSG9000,Reliance Kolkata[NLDo-ILDo],International,4460-Reliance Kolkata[NLDo-ILDo],2_220_2,154,154,0.000%,122,65,53.279%,0.804,0.005,23:00-24:00,0,0,0.000%,0
07/08/2015,OG,Chennai_SS,Kolkata_MSG9000,Reliance Kolkata[NLDo-ILDo],International,4460-Reliance Kolkata[NLDo-ILDo],2_220_2,154,154,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,BW,Chennai_SS,Kolkata_MSG9000,Reliance Kolkata[NLDo-ILDo],International,4460-Reliance Kolkata[NLDo-ILDo],2_220_2,154,154,0.000%,122,65,53.279%,0.804,0.005,23:00-24:00,0,0,0.000%,0
07/08/2015,IC,Chennai_SS,Kolkata_MSG9000,Aircel Kolkata(NLDo-NLDo),National,880-Aircel Kolkata(NLDo-NLDo),3_169_3,1395,1395,10.968%,94495,39477,41.777%,1326.678,0.951,20:00-21:00,0,0,0.000%,0
07/08/2015,OG,Chennai_SS,Kolkata_MSG9000,Aircel Kolkata(NLDo-NLDo),National,880-Aircel Kolkata(NLDo-NLDo),3_169_3,1395,1395,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,BW,Chennai_SS,Kolkata_MSG9000,Aircel Kolkata(NLDo-NLDo),National,880-Aircel Kolkata(NLDo-NLDo),3_169_3,1395,1395,10.968%,94495,39477,41.777%,1326.678,0.951,20:00-21:00,0,0,0.000%,0
07/08/2015,IC,Chennai_SS,Kolkata_MSG9000,RTL MSC Kolkata,National,437-RTL MSC Kolkata,4_204_7,246,246,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,OG,Chennai_SS,Kolkata_MSG9000,RTL MSC Kolkata,National,437-RTL MSC Kolkata,4_204_7,246,246,2.439%,4499,1402,31.162%,51.576,0.210,20:00-21:00,4499,0,0.000%,0
07/08/2015,BW,Chennai_SS,Kolkata_MSG9000,RTL MSC Kolkata,National,437-RTL MSC Kolkata,4_204_7,246,246,2.439%,4499,1402,31.162%,51.576,0.210,20:00-21:00,4499,0,0.000%,0
07/08/2015,IC,Chennai_SS,Kolkata_MSG9000,Reliance BBSR GMSC,National,433-Reliance BBSR GMSC,2_182_0,61,61,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,OG,Chennai_SS,Kolkata_MSG9000,Reliance BBSR GMSC,National,433-Reliance BBSR GMSC,2_182_0,61,61,3.279%,1454,510,35.076%,4.387,0.072,23:00-24:00,1454,0,0.000%,0
07/08/2015,BW,Chennai_SS,Kolkata_MSG9000,Reliance BBSR GMSC,National,433-Reliance BBSR GMSC,2_182_0,61,61,3.279%,1454,510,35.076%,4.387,0.072,23:00-24:00,1454,0,0.000%,0
07/08/2015,IC,Chennai_SS,Kolkata_MSG9000,Vodafone Asansol,National,376-Vodafone Asansol,2_224_6,956,956,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,OG,Chennai_SS,Kolkata_MSG9000,Vodafone Asansol,National,376-Vodafone Asansol,2_224_6,956,926,0.108%,842,282,33.492%,4.537,0.005,20:00-21:00,842,0,0.000%,0
07/08/2015,BW,Chennai_SS,Kolkata_MSG9000,Vodafone Asansol,National,376-Vodafone Asansol,2_224_6,956,956,0.105%,842,282,33.492%,4.537,0.005,20:00-21:00,842,0,0.000%,0
07/08/2015,IC,Chennai_SS,Kolkata_MSG9000,Vodafone Shillong,National,371-Vodafone Shillong,2_177_4,243,243,1.188%,11835,1695,14.322%,5.513,0.023,14:00-15:00,0,0,0.000%,0
07/08/2015,OG,Chennai_SS,Kolkata_MSG9000,Vodafone Shillong,National,371-Vodafone Shillong,2_177_4,243,243,0.046%,463,85,18.359%,1.151,0.005,17:00-18:00,491,28,5.703%,0
07/08/2015,BW,Chennai_SS,Kolkata_MSG9000,Vodafone Shillong,National,371-Vodafone Shillong,2_177_4,243,243,1.235%,12298,1780,14.474%,6.026,0.025,14:00-15:00,491,28,5.703%,0
07/08/2015,IC,Chennai_SS,Kolkata_MSG9000,Aircel Patna,National ,20479-Aircel Patna,5_121_4,308,308,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,OG,Chennai_SS,Kolkata_MSG9000,Aircel Patna,National ,20479-Aircel Patna,5_121_4,308,308,0.325%,599,91,15.192%,4.032,0.013,20:00-21:00,599,0,0.000%,0
07/08/2015,BW,Chennai_SS,Kolkata_MSG9000,Aircel Patna,National ,20479-Aircel Patna,5_121_4,308,308,0.325%,599,91,15.192%,4.032,0.013,20:00-21:00,599,0,0.000%,0
07/08/2015,IC,Chennai_SS,Kolkata_MSG9000,Vodafone Patna,National ,20372-Vodafone Patna,2_128_6,31,31,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,OG,Chennai_SS,Kolkata_MSG9000,Vodafone Patna,National ,20372-Vodafone Patna,2_128_6,31,31,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,BW,Chennai_SS,Kolkata_MSG9000,Vodafone Patna,National ,20372-Vodafone Patna,2_128_6,31,31,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,IC,Chennai_SS,Kolkata_MSG9000,TTSL Bhubaneshwar [ILD],International ,5632-TTSL Bhubaneshwar [ILD],2_184_5,155,155,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,OG,Chennai_SS,Kolkata_MSG9000,TTSL Bhubaneshwar [ILD],International ,5632-TTSL Bhubaneshwar [ILD],2_184_5,155,155,16.129%,10822,4671,43.162%,60.367,0.389,20:00-21:00,10822,0,0.000%,0
07/08/2015,BW,Chennai_SS,Kolkata_MSG9000,TTSL Bhubaneshwar [ILD],International ,5632-TTSL Bhubaneshwar [ILD],2_184_5,155,155,16.129%,10822,4671,43.162%,60.367,0.389,20:00-21:00,10822,0,0.000%,0
07/08/2015,IC,Chennai_SS,Kolkata_MSG9000,Aircel GMSC Patna,National,707-Aircel GMSC Patna,4_169_7,1331,1311,0.436%,12161,2761,22.704%,11.777,0.009,15:00-16:00,0,0,0.000%,0
07/08/2015,OG,Chennai_SS,Kolkata_MSG9000,Aircel GMSC Patna,National,707-Aircel GMSC Patna,4_169_7,1331,1311,0.098%,2740,452,16.496%,20.643,0.016,20:00-21:00,2740,0,0.000%,0
07/08/2015,BW,Chennai_SS,Kolkata_MSG9000,Aircel GMSC Patna,National,707-Aircel GMSC Patna,4_169_7,1331,1311,0.534%,14901,3213,21.562%,29.163,0.022,20:00-21:00,2740,0,0.000%,0
07/08/2015,IC,Chennai_SS,Kolkata_MSG9000,TTSL Durgapur,National,152-TTSL Durgapur,4_168_1,338,336,0.576%,8188,153,1.869%,3.933,0.012,11:00-12:00,0,0,0.000%,0
07/08/2015,OG,Chennai_SS,Kolkata_MSG9000,TTSL Durgapur,National,152-TTSL Durgapur,4_168_1,338,336,0.019%,267,5,1.873%,0.455,0.001,13:00-14:00,267,0,0.000%,0
07/08/2015,BW,Chennai_SS,Kolkata_MSG9000,TTSL Durgapur,National,152-TTSL Durgapur,4_168_1,338,336,0.595%,8455,158,1.869%,4.016,0.012,11:00-12:00,267,0,0.000%,2
07/08/2015,IC,Chennai_SS,Kolkata_MSG9000,Airtel Patna(NLD),National,20597-Airtel Patna(NLD),4_165_1,1023,1008,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,OG,Chennai_SS,Kolkata_MSG9000,Airtel Patna(NLD),National,20597-Airtel Patna(NLD),4_165_1,1023,1008,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,BW,Chennai_SS,Kolkata_MSG9000,Airtel Patna(NLD),National,20597-Airtel Patna(NLD),4_165_1,1023,1008,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,IC,Chennai_SS,Hyderabad_MSG9000,Reliance Hyderabad (ILD),International,4401-Reliance Hyderabad (ILD),2_119_0,743,743,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,OG,Chennai_SS,Hyderabad_MSG9000,Reliance Hyderabad (ILD),International,4401-Reliance Hyderabad (ILD),2_119_0,743,743,17.631%,40583,21501,52.980%,333.471,0.449,21:00-22:00,40583,0,0.000%,0
07/08/2015,BW,Chennai_SS,Hyderabad_MSG9000,Reliance Hyderabad (ILD),International,4401-Reliance Hyderabad (ILD),2_119_0,743,743,17.631%,40583,21501,52.980%,333.471,0.449,21:00-22:00,40583,0,0.000%,0
07/08/2015,IC,Chennai_SS,Kolkata_MSG9000,TTSL JAMSHEDPUR [ILD],International ,5603-TTSL JAMSHEDPUR [ILD],5_103_4,308,308,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,OG,Chennai_SS,Kolkata_MSG9000,TTSL JAMSHEDPUR [ILD],International ,5603-TTSL JAMSHEDPUR [ILD],5_103_4,308,308,5.519%,7487,3046,40.684%,51.562,0.167,21:00-22:00,7487,0,0.000%,0
07/08/2015,BW,Chennai_SS,Kolkata_MSG9000,TTSL JAMSHEDPUR [ILD],International ,5603-TTSL JAMSHEDPUR [ILD],5_103_4,308,308,5.519%,7487,3046,40.684%,51.562,0.167,21:00-22:00,7487,0,0.000%,0
07/08/2015,IC,Chennai_SS,Kolkata_MSG9000,RTL patna,National,502-RTL patna,2_125_4,1330,1292,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,OG,Chennai_SS,Kolkata_MSG9000,RTL patna,National,502-RTL patna,2_125_4,1330,1292,4.876%,57820,14603,25.256%,143.600,0.111,20:00-21:00,58088,268,0.461%,0
07/08/2015,BW,Chennai_SS,Kolkata_MSG9000,RTL patna,National,502-RTL patna,2_125_4,1330,1292,4.876%,57820,14603,25.256%,143.600,0.111,20:00-21:00,58088,268,0.461%,0
07/08/2015,IC,Chennai_SS,Bangalore_MSG9000,Vodafone Bangalore_ILD,International ,5885-Vodafone Bangalore_ILD,4_208_5,589,589,0.490%,834,3,0.360%,0.185,0.000,22:00-23:00,0,0,0.000%,0
07/08/2015,OG,Chennai_SS,Bangalore_MSG9000,Vodafone Bangalore_ILD,International ,5885-Vodafone Bangalore_ILD,4_208_5,589,589,14.620%,24876,13921,55.962%,281.531,0.478,21:00-22:00,24876,0,0.000%,0
07/08/2015,BW,Chennai_SS,Bangalore_MSG9000,Vodafone Bangalore_ILD,International ,5885-Vodafone Bangalore_ILD,4_208_5,589,589,15.110%,25710,13924,54.158%,281.543,0.478,21:00-22:00,24876,0,0.000%,0
07/08/2015,IC,Chennai_SS,Bangalore_MSG9000,SPICE(IDEA) BANGALORE,International ,5001-SPICE(IDEA) BANGALORE,4_160_5,682,677,0.017%,53,13,24.528%,0.856,0.001,17:00-18:00,0,0,0.000%,0
07/08/2015,OG,Chennai_SS,Bangalore_MSG9000,SPICE(IDEA) BANGALORE,International ,5001-SPICE(IDEA) BANGALORE,4_160_5,682,677,12.095%,37614,15585,41.434%,222.526,0.329,20:00-21:00,37614,0,0.000%,0
07/08/2015,BW,Chennai_SS,Bangalore_MSG9000,SPICE(IDEA) BANGALORE,International ,5001-SPICE(IDEA) BANGALORE,4_160_5,682,677,12.112%,37667,15598,41.410%,222.539,0.329,20:00-21:00,37614,0,0.000%,0
07/08/2015,IC,Chennai_SS,Bangalore_MSG9000,Reliance Bangalore(ILD),International ,4404-Reliance Bangalore(ILD),2_153_5,154,154,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,OG,Chennai_SS,Bangalore_MSG9000,Reliance Bangalore(ILD),International ,4404-Reliance Bangalore(ILD),2_153_5,154,154,19.481%,6771,4043,59.711%,80.402,0.522,18:00-19:00,6771,0,0.000%,0
07/08/2015,BW,Chennai_SS,Bangalore_MSG9000,Reliance Bangalore(ILD),International ,4404-Reliance Bangalore(ILD),2_153_5,154,154,19.481%,6771,4043,59.711%,80.402,0.522,18:00-19:00,6771,0,0.000%,0
07/08/2015,IC,Chennai_SS,Bangalore_MSG9000,Airtel Bangalore(ILD),International ,3220-Airtel Bangalore(ILD),4_157_7,277,277,0.006%,6,6,100.000%,0.947,0.003,10:00-11:00,0,0,0.000%,0
07/08/2015,OG,Chennai_SS,Bangalore_MSG9000,Airtel Bangalore(ILD),International ,3220-Airtel Bangalore(ILD),4_157_7,277,277,32.846%,34231,15730,45.952%,245.410,0.886,21:00-22:00,34231,0,0.000%,0
07/08/2015,BW,Chennai_SS,Bangalore_MSG9000,Airtel Bangalore(ILD),International ,3220-Airtel Bangalore(ILD),4_157_7,277,277,32.852%,34237,15736,45.962%,245.410,0.886,21:00-22:00,34231,0,0.000%,0
07/08/2015,IC,Chennai_SS,Kolkata_MSG9000,AIRTEL SHILLONG(NLD),National,20565-Airtel Shillong(NLD),4_178_4,122,122,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,OG,Chennai_SS,Kolkata_MSG9000,AIRTEL SHILLONG(NLD),National,20565-Airtel Shillong(NLD),4_178_4,122,122,0.820%,1095,159,14.521%,6.076,0.050,20:00-21:00,1105,10,0.905%,0
07/08/2015,BW,Chennai_SS,Kolkata_MSG9000,AIRTEL SHILLONG(NLD),National,20565-Airtel Shillong(NLD),4_178_4,122,122,0.820%,1095,159,14.521%,6.076,0.050,20:00-21:00,1105,10,0.905%,0
07/08/2015,IC,Chennai_SS,Bangalore_MSG9000,Airtel Banglore,National,583-Airtel Banglore,4_143_2,556,556,0.000%,0,0,0.000%,0.000,0.000,21:00-22:00,0,0,0.000%,0
07/08/2015,OG,Chennai_SS,Bangalore_MSG9000,Airtel Banglore,National,583-Airtel Banglore,4_143_2,556,556,1.079%,7715,2530,32.793%,20.792,0.037,14:00-15:00,7715,0,0.000%,0
07/08/2015,BW,Chennai_SS,Bangalore_MSG9000,Airtel Banglore,National,583-Airtel Banglore,4_143_2,556,556,1.079%,7715,2530,32.793%,20.792,0.037,14:00-15:00,7715,0,0.000%,0
